Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
                0.00    0.00       1/1           __gnu_cxx::__normal_iterator<Job*, std::vector<Job, std::allocator<Job> > >::difference_type __gnu_cxx::operator-<Job*, std::vector<Job, std::allocator<Job> > >(__gnu_cxx::__normal_iterator<Job*, std::vector<Job, std::allocator<Job> > > const&, __gnu_cxx::__normal_iterator<Job*, std::vector<Job, std::allocator<Job> > > const&) [144]
                0.00    0.00       1/1           std::_Vector_base<Job, std::allocator<Job> >::_M_allocate(unsigned int) [151]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<Job>::construct(Job*, Job const&) [141]
                0.00    0.00       1/2           void std::_Destroy<Job*, Job>(Job*, Job*, std::allocator<Job>&) [120]
                0.00    0.00       1/2           std::_Vector_base<Job, std::allocator<Job> >::_M_deallocate(Job*, unsigned int) [110]
-----------------------------------------------
                0.00    0.00       1/1           JobsHandler::removeJobByPid(int) [127]
[158]    0.0    0.00    0.00       1         std::vector<Job, std::allocator<Job> >::erase(__gnu_cxx::__normal_iterator<Job*, std::vector<Job, std::allocator<Job> > >) [158]
                0.00    0.00       1/2           std::vector<Job, std::allocator<Job> >::end() [114]
                0.00    0.00       1/2           __gnu_cxx::__normal_iterator<Job*, std::vector<Job, std::allocator<Job> > >::operator+(int const&) const [106]
                0.00    0.00       1/1           bool __gnu_cxx::operator!=<Job*, std::vector<Job, std::allocator<Job> > >(__gnu_cxx::__normal_iterator<Job*, std::vector<Job, std::allocator<Job> > > const&, __gnu_cxx::__normal_iterator<Job*, std::vector<Job, std::allocator<Job> > > const&) [145]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<Job>::destroy(Job*) [139]
-----------------------------------------------
                0.00    0.00       1/1           JobsHandler::addJob(std::string, int, int) [130]
[159]    0.0    0.00    0.00       1         std::vector<Job, std::allocator<Job> >::push_back(Job const&) [159]
                0.00    0.00       1/2           std::vector<Job, std::allocator<Job> >::end() [114]
                0.00    0.00       1/1           std::vector<Job, std::allocator<Job> >::_M_insert_aux(__gnu_cxx::__normal_iterator<Job*, std::vector<Job, std::allocator<Job> > >, Job const&) [157]
-----------------------------------------------
                0.00    0.00       1/1           JobsHandler::JobsHandler() [132]
[160]    0.0    0.00    0.00       1         std::vector<Job, std::allocator<Job> >::vector() [160]
                0.00    0.00       1/1           std::_Vector_base<Job, std::allocator<Job> >::_Vector_base() [154]
-----------------------------------------------
                0.00    0.00       1/1           JobsHandler::~JobsHandler() [181]
[161]    0.0    0.00    0.00       1         std::vector<Job, std::allocator<Job> >::~vector() [161]
                0.00    0.00       1/4           std::_Vector_base<Job, std::allocator<Job> >::_M_get_Tp_allocator() [83]
                0.00    0.00       1/2           void std::_Destroy<Job*, Job>(Job*, Job*, std::allocator<Job>&) [120]
                0.00    0.00       1/1           std::_Vector_base<Job, std::allocator<Job> >::~_Vector_base() [155]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::string, std::allocator<std::string> >::operator=(std::vector<std::string, std::allocator<std::string> > const&) [92]
[162]    0.0    0.00    0.00       1         std::string* std::vector<std::string, std::allocator<std::string> >::_M_allocate_and_copy<__gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > > >(unsigned int, __gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >) [162]
                0.00    0.00       1/33          std::_Vector_base<std::string, std::allocator<std::string> >::_M_allocate(unsigned int) [17]
                0.00    0.00       1/21          std::string* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >, std::string*, std::string>(__gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >, std::string*, std::allocator<std::string>&) [28]
-----------------------------------------------
                0.00    0.00       1/1           __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > >(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >) [165]
[163]    0.0    0.00    0.00       1         std::string* std::__copy_move_a<false, std::string*, std::string*>(std::string*, std::string*, std::string*) [163]
                0.00    0.00       1/1           std::string* std::__copy_move<false, false, std::random_access_iterator_tag>::__copy_m<std::string*, std::string*>(std::string*, std::string*, std::string*) [150]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::string, std::allocator<std::string> >::_M_insert_aux(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, std::string const&) [42]
[164]    0.0    0.00    0.00       1         std::string* std::copy_backward<std::string*, std::string*>(std::string*, std::string*, std::string*) [164]
                0.00    0.00       2/2           std::__miter_base<std::string*, false>::__b(std::string*) [112]
                0.00    0.00       1/1           std::string* std::__copy_move_backward_a2<false, std::string*, std::string*>(std::string*, std::string*, std::string*) [167]
-----------------------------------------------
                0.00    0.00       1/1           __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > std::copy<__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > >(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >) [168]
[165]    0.0    0.00    0.00       1         __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > >(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >) [165]
                0.00    0.00       3/6           std::__niter_base<__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, true>::__b(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >) [69]
                0.00    0.00       1/1           std::string* std::__copy_move_a<false, std::string*, std::string*>(std::string*, std::string*, std::string*) [163]
                0.00    0.00       1/66          __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >::__normal_iterator(std::string* const&) [9]
-----------------------------------------------
                0.00    0.00       1/1           std::string* std::__copy_move_backward_a2<false, std::string*, std::string*>(std::string*, std::string*, std::string*) [167]
[166]    0.0    0.00    0.00       1         std::string* std::__copy_move_backward_a<false, std::string*, std::string*>(std::string*, std::string*, std::string*) [166]
                0.00    0.00       1/1           std::string* std::__copy_move_backward<false, false, std::random_access_iterator_tag>::__copy_move_b<std::string*, std::string*>(std::string*, std::string*, std::string*) [156]
-----------------------------------------------
                0.00    0.00       1/1           std::string* std::copy_backward<std::string*, std::string*>(std::string*, std::string*, std::string*) [164]
[167]    0.0    0.00    0.00       1         std::string* std::__copy_move_backward_a2<false, std::string*, std::string*>(std::string*, std::string*, std::string*) [167]
                0.00    0.00       3/3           std::__niter_base<std::string*, false>::__b(std::string*) [98]
                0.00    0.00       1/1           std::string* std::__copy_move_backward_a<false, std::string*, std::string*>(std::string*, std::string*, std::string*) [166]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::string, std::allocator<std::string> >::erase(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >) [91]
[168]    0.0    0.00    0.00       1         __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > std::copy<__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > >(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >) [168]
                0.00    0.00       2/2           std::__miter_base<__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, false>::__b(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >) [111]
                0.00    0.00       1/1           __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > >(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >) [165]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.


Index by function name

 [122] global constructors keyed to jobsHandler (jobshandler.cpp) [95] __gnu_cxx::new_allocator<Job>::max_size() const [59] Command* std::__uninitialized_copy<false>::uninitialized_copy<Command*, Command*>(Command*, Command*, Command*)
 [123] global constructors keyed to runner (runner.cpp) [43] __gnu_cxx::new_allocator<Command>::max_size() const [21] std::string* std::__uninitialized_copy<false>::uninitialized_copy<std::string*, std::string*>(std::string*, std::string*, std::string*)
 [124] __static_initialization_and_destruction_0(int, int) (runner.cpp) [11] __gnu_cxx::new_allocator<std::string>::max_size() const [157] std::vector<Job, std::allocator<Job> >::_M_insert_aux(__gnu_cxx::__normal_iterator<Job*, std::vector<Job, std::allocator<Job> > >, Job const&)
 [125] __static_initialization_and_destruction_0(int, int) (jobshandler.cpp) [66] __gnu_cxx::__normal_iterator<Job*, std::vector<Job, std::allocator<Job> > >::base() const [114] std::vector<Job, std::allocator<Job> >::end()
  [93] JobsHandler::getMainPid() [106] __gnu_cxx::__normal_iterator<Job*, std::vector<Job, std::allocator<Job> > >::operator+(int const&) const [115] std::vector<Job, std::allocator<Job> >::begin()
 [126] JobsHandler::setJobState(unsigned int, int) [37] __gnu_cxx::__normal_iterator<Command*, std::vector<Command, std::allocator<Command> > >::base() const [158] std::vector<Job, std::allocator<Job> >::erase(__gnu_cxx::__normal_iterator<Job*, std::vector<Job, std::allocator<Job> > >)
 [127] JobsHandler::removeJobByPid(int) [8] __gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >::base() const [159] std::vector<Job, std::allocator<Job> >::push_back(Job const&)
   [5] JobsHandler::isMainForeground() [39] __gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >::operator*() const [160] std::vector<Job, std::allocator<Job> >::vector()
 [128] JobsHandler::setJobStateByPid(int, int) [7] __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >::base() const [161] std::vector<Job, std::allocator<Job> >::~vector()
 [129] JobsHandler::init()   [146] __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >::operator*() const [64] std::vector<Job, std::allocator<Job> >::operator[](unsigned int)
 [130] JobsHandler::addJob(std::string, int, int) [71] __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >::operator+(int const&) const [85] std::vector<Command, std::allocator<Command> >::_M_insert_aux(__gnu_cxx::__normal_iterator<Command*, std::vector<Command, std::allocator<Command> > >, Command const&)
 [131] JobsHandler::showJobs(IOHandler&) [107] std::_Vector_base<Job, std::allocator<Job> >::_M_get_Tp_allocator() const [86] std::vector<Command, std::allocator<Command> >::end()
 [132] JobsHandler::JobsHandler() [57] std::_Vector_base<Command, std::allocator<Command> >::_M_get_Tp_allocator() const [87] std::vector<Command, std::allocator<Command> >::begin()
  [94] Job::getPid()          [12] std::_Vector_base<std::string, std::allocator<std::string> >::_M_get_Tp_allocator() const [88] std::vector<Command, std::allocator<Command> >::push_back(Command const&)
 [133] Job::getLine()        [147] std::vector<Job, std::allocator<Job> >::_M_check_len(unsigned int, char const*) const [46] std::vector<Command, std::allocator<Command> >::operator[](unsigned int)
 [134] Job::getState()        [49] std::vector<Job, std::allocator<Job> >::size() const [42] std::vector<std::string, std::allocator<std::string> >::_M_insert_aux(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, std::string const&)
 [104] Job::setState(int)    [108] std::vector<Job, std::allocator<Job> >::max_size() const [89] std::vector<std::string, std::allocator<std::string> >::_M_erase_at_end(std::string*)
 [135] Job::Job(Job const&)   [81] std::vector<Command, std::allocator<Command> >::_M_check_len(unsigned int, char const*) const [162] std::string* std::vector<std::string, std::allocator<std::string> >::_M_allocate_and_copy<__gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > > >(unsigned int, __gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >)
 [136] Job::Job(std::string, int, int) [58] std::vector<Command, std::allocator<Command> >::max_size() const [40] std::vector<std::string, std::allocator<std::string> >::end()
 [105] Job::~Job()            [44] std::vector<std::string, std::allocator<std::string> >::_M_check_len(unsigned int, char const*) const [16] std::vector<std::string, std::allocator<std::string> >::begin()
  [73] Parser::addCommand(std::vector<Command, std::allocator<Command> >&, std::vector<std::string, std::allocator<std::string> >&, std::string&, std::string&, bool&) [18] std::vector<std::string, std::allocator<std::string> >::end() const [90] std::vector<std::string, std::allocator<std::string> >::clear()
  [70] Parser::trim(std::string&) [6] std::vector<std::string, std::allocator<std::string> >::size() const [91] std::vector<std::string, std::allocator<std::string> >::erase(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >)
  [47] Parser::getWord(std::basic_istringstream<char, std::char_traits<char>, std::allocator<char> >&, std::string&) [19] std::vector<std::string, std::allocator<std::string> >::begin() const [72] std::vector<std::string, std::allocator<std::string> >::push_back(std::string const&)
  [74] Parser::parseLine(std::string&, std::vector<Command, std::allocator<Command> >&) [82] std::vector<std::string, std::allocator<std::string> >::capacity() const [34] std::vector<std::string, std::allocator<std::string> >::vector(std::vector<std::string, std::allocator<std::string> > const&)
  [75] Runner::runChain(std::string, std::vector<Command, std::allocator<Command> >&, IOHandler&, DirHandler&, JobsHandler&, bool) [20] std::vector<std::string, std::allocator<std::string> >::max_size() const [53] std::vector<std::string, std::allocator<std::string> >::vector()
 [137] Runner::Runner()      [148] std::allocator<Job>::allocator() [92] std::vector<std::string, std::allocator<std::string> >::operator=(std::vector<std::string, std::allocator<std::string> > const&)
  [35] Command::getCmd()     [149] std::allocator<Job>::~allocator() [99] std::string* std::__copy_move_a<false, std::string const*, std::string*>(std::string const*, std::string const*, std::string*)
  [54] Command::getParams()   [31] std::allocator<std::string>::allocator(std::allocator<std::string> const&) [163] std::string* std::__copy_move_a<false, std::string*, std::string*>(std::string*, std::string*, std::string*)
  [55] Command::Command(Command const&) [50] std::allocator<std::string>::allocator() [164] std::string* std::copy_backward<std::string*, std::string*>(std::string*, std::string*, std::string*)
  [76] Command::Command(std::string&, std::vector<std::string, std::allocator<std::string> >&, std::string&, std::string&, bool) [96] std::string* std::__copy_move<false, false, std::random_access_iterator_tag>::__copy_m<std::string const*, std::string*>(std::string const*, std::string const*, std::string*) [100] __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > >(__gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >)
  [45] Command::~Command()   [150] std::string* std::__copy_move<false, false, std::random_access_iterator_tag>::__copy_m<std::string*, std::string*>(std::string*, std::string*, std::string*) [165] __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > >(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >)
 [138] __gnu_cxx::new_allocator<Job>::deallocate(Job*, unsigned int) [97] void std::_Destroy_aux<false>::__destroy<__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > >(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >) [27] std::string* std::uninitialized_copy<__gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >, std::string*>(__gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >, std::string*)
 [139] __gnu_cxx::new_allocator<Job>::destroy(Job*) [109] void std::_Destroy_aux<false>::__destroy<Job*>(Job*, Job*) [116] Job* std::uninitialized_copy<Job*, Job*>(Job*, Job*, Job*)
 [140] __gnu_cxx::new_allocator<Job>::allocate(unsigned int, void const*) [151] std::_Vector_base<Job, std::allocator<Job> >::_M_allocate(unsigned int) [60] Command* std::uninitialized_copy<Command*, Command*>(Command*, Command*, Command*)
 [141] __gnu_cxx::new_allocator<Job>::construct(Job*, Job const&) [152] std::_Vector_base<Job, std::allocator<Job> >::_Vector_impl::_Vector_impl() [22] std::string* std::uninitialized_copy<std::string*, std::string*>(std::string*, std::string*, std::string*)
 [142] __gnu_cxx::new_allocator<Job>::new_allocator() [153] std::_Vector_base<Job, std::allocator<Job> >::_Vector_impl::~_Vector_impl() [166] std::string* std::__copy_move_backward_a<false, std::string*, std::string*>(std::string*, std::string*, std::string*)
 [143] __gnu_cxx::new_allocator<Job>::~new_allocator() [110] std::_Vector_base<Job, std::allocator<Job> >::_M_deallocate(Job*, unsigned int) [28] std::string* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >, std::string*, std::string>(__gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >, std::string*, std::allocator<std::string>&)
  [77] __gnu_cxx::new_allocator<Command>::allocate(unsigned int, void const*) [83] std::_Vector_base<Job, std::allocator<Job> >::_M_get_Tp_allocator() [117] Job* std::__uninitialized_copy_a<Job*, Job*, Job>(Job*, Job*, Job*, std::allocator<Job>&)
  [78] __gnu_cxx::new_allocator<Command>::construct(Command*, Command const&) [154] std::_Vector_base<Job, std::allocator<Job> >::_Vector_base() [61] Command* std::__uninitialized_copy_a<Command*, Command*, Command>(Command*, Command*, Command*, std::allocator<Command>&)
  [79] __gnu_cxx::new_allocator<std::string>::destroy(std::string*) [155] std::_Vector_base<Job, std::allocator<Job> >::~_Vector_base() [23] std::string* std::__uninitialized_copy_a<std::string*, std::string*, std::string>(std::string*, std::string*, std::string*, std::allocator<std::string>&)
  [25] __gnu_cxx::new_allocator<std::string>::allocate(unsigned int, void const*) [84] std::_Vector_base<Command, std::allocator<Command> >::_M_allocate(unsigned int) [118] Job* std::__uninitialized_move_a<Job*, Job*, std::allocator<Job> >(Job*, Job*, Job*, std::allocator<Job>&)
  [41] __gnu_cxx::new_allocator<std::string>::construct(std::string*, std::string const&) [17] std::_Vector_base<std::string, std::allocator<std::string> >::_M_allocate(unsigned int) [62] Command* std::__uninitialized_move_a<Command*, Command*, std::allocator<Command> >(Command*, Command*, Command*, std::allocator<Command>&)
  [29] __gnu_cxx::new_allocator<std::string>::new_allocator(__gnu_cxx::new_allocator<std::string> const&) [32] std::_Vector_base<std::string, std::allocator<std::string> >::_Vector_impl::_Vector_impl(std::allocator<std::string> const&) [24] std::string* std::__uninitialized_move_a<std::string*, std::string*, std::allocator<std::string> >(std::string*, std::string*, std::string*, std::allocator<std::string>&)
  [48] __gnu_cxx::new_allocator<std::string>::new_allocator() [51] std::_Vector_base<std::string, std::allocator<std::string> >::_Vector_impl::_Vector_impl() [167] std::string* std::__copy_move_backward_a2<false, std::string*, std::string*>(std::string*, std::string*, std::string*)
  [65] __gnu_cxx::__normal_iterator<Job*, std::vector<Job, std::allocator<Job> > >::__normal_iterator(Job* const&) [33] std::_Vector_base<std::string, std::allocator<std::string> >::_Vector_base(unsigned int, std::allocator<std::string> const&) [36] unsigned int const& std::max<unsigned int>(unsigned int const&, unsigned int const&)
  [56] __gnu_cxx::__normal_iterator<Command*, std::vector<Command, std::allocator<Command> > >::__normal_iterator(Command* const&) [52] std::_Vector_base<std::string, std::allocator<std::string> >::_Vector_base() [101] __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > std::copy<__gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > >(__gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >)
  [10] __gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >::__normal_iterator(std::string const* const&) [67] std::__miter_base<__gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >, false>::__b(__gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >) [168] __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > std::copy<__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > >(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >)
  [38] __gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >::operator++() [111] std::__miter_base<__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, false>::__b(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >) [102] void std::_Destroy<__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > >(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >)
   [9] __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >::__normal_iterator(std::string* const&) [112] std::__miter_base<std::string*, false>::__b(std::string*) [103] void std::_Destroy<__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, std::string>(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, std::allocator<std::string>&)
 [144] __gnu_cxx::__normal_iterator<Job*, std::vector<Job, std::allocator<Job> > >::difference_type __gnu_cxx::operator-<Job*, std::vector<Job, std::allocator<Job> > >(__gnu_cxx::__normal_iterator<Job*, std::vector<Job, std::allocator<Job> > > const&, __gnu_cxx::__normal_iterator<Job*, std::vector<Job, std::allocator<Job> > > const&) [68] std::__niter_base<__gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >, true>::__b(__gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >) [119] void std::_Destroy<Job*>(Job*, Job*)
  [80] __gnu_cxx::__normal_iterator<Command*, std::vector<Command, std::allocator<Command> > >::difference_type __gnu_cxx::operator-<Command*, std::vector<Command, std::allocator<Command> > >(__gnu_cxx::__normal_iterator<Command*, std::vector<Command, std::allocator<Command> > > const&, __gnu_cxx::__normal_iterator<Command*, std::vector<Command, std::allocator<Command> > > const&) [69] std::__niter_base<__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, true>::__b(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >) [120] void std::_Destroy<Job*, Job>(Job*, Job*, std::allocator<Job>&)
